Al,As,Ba,bc,Br,Ca,Cl,Cr,Cu,Fe,K,Mn,Ni,Pb,S,Se,Si,Ti,V,Zn
-1,0.0012,0.0085,0.94924306,0.0011,-1,-1,9e-4,-1,-1,0.0338,-1,0.0027,0.0058,-1,0.0014,0.069,-1,0.0033,0.0087
-1,4e-4,-1,-1,-1,-1,-1,6e-4,-1,-1,-1,-1,0.0031,-1,-1,-1,-1,-1,0.0035,-1
0.0589,9e-4,-1,1.55577431,-1,0.043,0.0027,5e-4,0.0063,0.1541,0.0433,0.002,0.0101,-1,0.9282,0.0014,0.0793,0.0061,0.01,0.0159
0.066,-1,0.0214,2.43140104,0.0036,0.0489,0.0046,8e-4,0.0051,0.1263,0.0814,0.0032,0.0066,-1,1.7169,-1,0.1081,0.0052,0.006,0.0182
0.0776,0.0015,0.0265,1.60469618,-1,0.0609,0.0056,8e-4,0.0045,0.1123,0.0781,0.0017,0.0017,0.0058,3.9249,-1,0.1008,0.0055,-1,0.0163
0.093,0.0024,0.0154,2.03159896,0.0026,0.0676,0.0074,-1,0.0044,0.12,0.0959,0.0015,0.0057,0.0108,6.664,-1,0.0982,0.0088,0.0065,0.025
0.0887,-1,-1,2.21130903,6e-4,0.046,0.0053,7e-4,-1,0.0874,0.0745,0.0013,0.0019,0.0067,5.3243,-1,0.0891,0.0053,0.0038,0.0137
-1,8e-4,0.0164,0.60353125,-1,-1,0.0043,-1,0.0042,0.0554,0.0959,-1,-1,0.0068,0.8925,0.0014,0.068,-1,-1,0.0101
0.0465,-1,-1,0.91476528,0.0018,-1,0.0035,6e-4,0.0044,0.0544,0.0831,-1,0.0021,0.0117,1.7197,-1,-1,0.0039,0.0022,0.0085
0.0751,9e-4,-1,1.23068646,8e-4,0.0358,0.0029,7e-4,0.0051,0.0755,0.0564,1e-4,0.0026,-1,3.0753,-1,0.0847,0.0034,0.0025,0.0151
-1,-1,0.0114,0.79135417,-1,0.027,-1,5e-4,-1,0.0649,-1,7e-4,-1,-1,0.7584,-1,0.071,-1,-1,-1
0.0673,-1,0.0118,1.48271007,0.002,0.0399,0.003,7e-4,0.0039,0.0838,0.0707,-1,0.0023,0.0076,2.0036,-1,0.0844,0.0061,0.0043,0.013
0.0588,0.0012,0.0116,0.81699444,-1,-1,-1,-1,0.004,-1,0.0753,-1,-1,0.0077,1.4197,-1,0.0801,0.0038,-1,-1
0.105,0.0027,0.032,0.61193889,0.0015,0.0329,0.0052,9e-4,0.0194,0.0708,0.6303,-1,-1,0.0169,4.1749,-1,-1,0.0187,0.0047,0.0144
0.1239,0.0012,0.0153,0.93759583,7e-4,0.0295,-1,-1,0.0063,0.0695,0.307,-1,0.0019,0.0096,3.6031,-1,0.1006,0.0107,-1,-1
0.0646,0.0011,0.0202,-1,-1,0.0349,-1,5e-4,0.0048,0.0793,0.1009,-1,-1,0.0101,1.1093,-1,0.0863,0.0044,-1,-1
0.1094,-1,0.0244,2.31501389,0.0011,0.06,0.0033,-1,0.0067,0.1217,0.1454,-1,0.0058,0.0084,2.5502,-1,0.1303,0.0088,0.0134,0.0118
0.0982,6e-4,-1,1.11701528,-1,0.0424,-1,-1,-1,0.0766,0.0454,-1,-1,-1,2.6316,4e-4,0.1068,0.0051,-1,-1
0.0526,-1,0.01,0.96606771,0.0013,0.0448,0.0027,-1,-1,0.1027,-1,0.0013,0.0021,0.0083,-1,-1,0.1206,0.0047,-1,0.014
-1,8e-4,0.0149,1.31676042,-1,0.0281,0.0026,0.0012,0.0035,-1,-1,-1,0.0021,-1,-1,-1,0.0582,-1,0.0064,-1
-1,7e-4,-1,1.65205035,-1,-1,0.003,-1,0.0047,-1,-1,-1,0.0085,-1,0.9721,-1,-1,0.0033,0.0041,0.0122
0.0645,0.0024,-1,0.60084687,3e-4,-1,-1,-1,0.0031,-1,0.1009,-1,-1,0.0077,2.9377,7e-4,-1,0.0039,0.002,-1
-1,-1,0.013,-1,-1,-1,-1,-1,0.0057,-1,-1,-1,-1,-1,0.9943,-1,-1,-1,-1,-1
0.0668,-1,-1,0.91904514,-1,0.0298,0.003,-1,0.0042,0.0831,0.0342,0.003,0.0022,-1,1.7166,0.0026,0.0698,0.0031,0.0029,0.0125
0.049,-1,0.0194,1.53377569,-1,0.0324,0.0028,0.001,0.0084,0.0764,-1,3e-4,0.0031,-1,1.8709,-1,0.0606,0.006,0.004,0.0161
0.0474,7e-4,0.0093,0.97480382,0.0017,-1,-1,-1,-1,-1,-1,-1,-1,0.0067,1.8031,-1,0.0584,0.0032,0.002,-1
0.0444,-1,0.011,0.75165625,7e-4,0.0271,-1,-1,-1,0.0714,-1,-1,0.0016,0.0053,-1,0.0016,0.0592,0.0041,-1,0.0113
0.0487,-1,-1,1.09410069,-1,0.0289,-1,-1,-1,0.0689,0.0339,-1,-1,0.0087,1.6606,-1,0.0634,-1,-1,0.0106
-1,-1,0.0197,1.14999132,-1,-1,-1,-1,-1,0.0708,0.0409,2e-4,0.0021,-1,1.5935,-1,-1,-1,-1,0.0085
0.0442,-1,0.0086,-1,0.0012,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.1041,-1,-1,-1,0.0025,-1
0.089,-1,-1,0.94547222,-1,0.0282,-1,0.001,-1,0.054,0.0354,4e-4,-1,-1,2.9669,-1,0.0838,-1,0.0029,-1
0.0845,8e-4,0.0187,1.02925056,-1,0.0331,0.0031,0.0014,-1,0.0628,0.0378,7e-4,0.0026,-1,2.8251,-1,0.1111,0.0058,0.0035,0.0098
0.0736,7e-4,0.0091,0.69960451,-1,-1,-1,-1,-1,0.0615,0.0362,-1,-1,-1,2.0144,-1,0.1323,0.0039,0.0036,-1
0.0712,7e-4,-1,0.88650139,-1,0.0284,-1,6e-4,-1,0.0609,0.0385,-1,0.002,-1,2.4276,0.0011,0.083,0.0033,-1,-1
0.0472,0.0013,0.008,0.67409757,0.0011,-1,-1,8e-4,-1,-1,-1,-1,-1,-1,1.2927,0.0033,0.0627,0.0038,-1,-1
0.062,-1,0.0206,0.76127049,8e-4,-1,-1,-1,0.004,-1,0.0442,-1,0.0018,-1,4.1855,-1,-1,0.0031,-1,-1
0.097,-1,0.0146,0.771125,-1,-1,-1,-1,-1,-1,0.0418,-1,-1,0.0058,4.1968,-1,0.0591,0.0037,-1,0.0103
-1,0.0011,0.0098,-1,0.0024,-1,-1,-1,0.0034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.0474,0.0012,0.0089,0.84737326,-1,-1,-1,-1,-1,0.0615,-1,3e-4,-1,0.0098,-1,-1,0.0729,0.0031,-1,-1
0.047,0.0015,0.0255,1.29431771,-1,0.0394,-1,-1,-1,0.0816,0.0339,-1,0.0031,-1,0.9843,5e-4,0.0939,0.0034,0.0041,0.0117
0.0439,9e-4,0.0166,1.12214583,0.0025,0.0349,-1,-1,-1,0.0715,-1,0.0022,0.003,-1,-1,-1,0.0633,0.0031,0.0057,0.0135
0.0703,0.0013,0.0267,1.61757118,-1,0.0295,0.0036,0.0016,-1,0.1042,-1,0.0027,0.0024,0.0071,2.2687,-1,0.0883,0.0047,0.0062,0.0082
0.1988,-1,0.0171,1.14025833,-1,0.0508,0.0032,-1,0.0031,0.1389,0.0456,0.0027,-1,-1,1.6769,-1,0.2925,0.012,0.0047,0.0107
0.1246,7e-4,-1,0.87991632,-1,0.0461,-1,-1,-1,0.0765,-1,-1,0.0018,-1,0.858,-1,0.1973,0.0056,0.0026,-1
0.1046,0.0011,-1,0.93659653,-1,0.0405,0.0026,5e-4,0.0041,0.0548,-1,-1,0.0018,-1,0.8608,-1,0.1498,-1,0.0032,-1
0.0595,-1,-1,0.75135382,-1,0.0364,0.0031,-1,0.0047,0.0614,-1,0.0022,0.0027,-1,1.645,-1,0.1031,-1,0.0028,-1
0.0645,-1,-1,1.62273403,-1,0.0604,0.0027,6e-4,-1,0.0948,-1,0.0023,0.0054,-1,1.3972,-1,0.1316,0.0057,0.0042,0.0205
-1,0.0025,0.0125,1.69976875,-1,-1,0.0031,9e-4,0.0067,0.1896,-1,2e-4,0.0026,-1,2.0676,-1,-1,-1,0.0031,0.013
0.0652,-1,0.0085,0.94031319,7e-4,0.0302,-1,9e-4,0.0043,-1,0.0331,0.0033,-1,-1,1.4295,-1,0.0668,-1,0.0035,-1
0.0425,9e-4,0.0079,-1,0.001,-1,-1,-1,0.0075,-1,0.0438,-1,-1,-1,-1,-1,-1,-1,0.0024,-1
-1,-1,0.0153,-1,0.0017,-1,-1,8e-4,-1,-1,-1,-1,0.002,0.0065,1.1001,-1,-1,-1,0.0023,-1
0.0743,0.0012,-1,1.23729653,-1,0.0505,0.0029,-1,-1,0.0839,-1,-1,0.0051,-1,1.6647,-1,0.0907,0.0052,0.0085,0.0211
0.0488,-1,0.0091,1.53990625,-1,0.0301,-1,-1,0.0043,0.0912,-1,0.0021,0.0016,0.0093,2.0809,-1,-1,0.0062,0.0037,0.0116
0.0866,-1,0.0135,1.04374097,-1,0.0828,-1,8e-4,0.0062,0.13,0.0542,0.0088,0.0019,0.0112,-1,-1,0.1557,0.0098,0.0031,0.03
0.0559,7e-4,0.0105,1.44418403,-1,0.0335,-1,-1,0.0042,0.0712,0.0439,0.001,0.0021,0.0053,1.0713,0.0059,0.1016,-1,0.0026,0.01
0.0779,-1,-1,0.80624479,-1,0.0302,0.0026,-1,0.0044,0.0571,0.0584,-1,0.0019,0.0075,3.2075,-1,-1,0.0035,0.0052,0.0167
-1,0.0019,-1,0.85290069,-1,0.0417,-1,-1,0.0033,0.0678,0.0486,-1,0.0032,-1,-1,-1,-1,-1,0.0049,0.0111
0.043,0.0014,-1,1.57648819,-1,0.0276,-1,0.0015,-1,0.086,-1,-1,0.0028,-1,-1,-1,-1,0.005,-1,0.0092
-1,-1,-1,0.92135243,-1,-1,-1,-1,-1,0.064,0.044,-1,-1,0.0051,0.9862,-1,-1,0.0035,0.0023,0.0134
0.0619,0.0013,-1,1.12505035,-1,0.0412,0.0031,-1,0.0033,0.0889,0.0401,-1,0.0028,-1,1.3171,-1,0.0976,0.0051,0.0027,0.0121
0.073,-1,0.007,1.23134896,0.0028,0.028,0.0041,5e-4,0.0064,0.0675,0.0382,-1,0.0028,0.0084,3.6805,0.0017,0.0589,0.003,0.0032,0.0122
0.0665,-1,0.0187,1.35656944,-1,0.0364,0.0039,8e-4,0.0049,0.0621,0.0531,1e-4,0.0017,-1,4.6327,0.0022,0.0576,0.0043,-1,0.0155
-1,-1,-1,-1,-1,-1,-1,-1,0.0036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,0.0011,-1,-1,0.001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.0638,9e-4,-1,1.00890799,0.0026,0.0439,-1,7e-4,-1,0.0984,0.0418,-1,0.003,0.0094,1.7396,0.0011,0.0907,0.0092,0.0034,0.0169
0.0484,0.0015,-1,1.20449306,3e-4,0.0302,-1,-1,0.0039,0.0709,0.0437,-1,0.0023,0.0056,1.7135,-1,0.0677,0.0036,0.0022,0.0121
-1,8e-4,-1,1.05988889,0.0011,0.0333,-1,5e-4,0.0048,0.0583,0.0338,-1,0.0019,-1,0.7298,-1,0.0759,0.0029,-1,0.0108
0.0468,-1,0.0138,-1,0.0022,0.0473,-1,7e-4,0.0034,0.125,-1,0.0015,0.0016,-1,-1,-1,0.0964,0.008,-1,0.0298
0.0736,-1,-1,1.17531771,-1,0.0274,-1,8e-4,0.0047,-1,0.0482,-1,-1,-1,2.3299,0.0023,0.0584,0.003,0.0023,-1
-1,-1,-1,0.63086979,5e-4,-1,-1,-1,0.0038,-1,0.0401,-1,-1,0.0067,0.8296,-1,-1,0.0032,-1,0.0098
-1,-1,0.0075,-1,-1,-1,-1,-1,-1,-1,0.0802,-1,0.0026,0.0077,-1,-1,-1,0.0041,0.002,-1
-1,0.002,0.0207,0.60819965,-1,-1,-1,0.0013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0023,-1
0.0436,0.0011,-1,1.21253819,-1,0.0343,0.0031,5e-4,-1,0.0596,-1,-1,-1,-1,0.9724,-1,-1,-1,0.004,0.0126
-1,-1,0.0109,0.86915799,-1,-1,-1,5e-4,-1,0.0582,-1,4e-4,-1,-1,-1,-1,-1,-1,0.0031,0.0192
-1,0.0013,0.017,2.12603785,-1,0.0288,0.0025,-1,0.0034,0.0999,-1,2e-4,0.0024,-1,0.7638,-1,-1,0.0044,0.0041,0.0195
-1,-1,0.013,1.65448993,-1,0.0372,-1,-1,-1,0.0786,-1,0.0015,-1,-1,0.7533,-1,0.0637,0.0046,0.0023,0.0279
-1,-1,0.0148,0.77865417,-1,-1,-1,-1,-1,0.0595,-1,-1,0.0022,0.0088,-1,-1,-1,-1,0.0037,0.0099
-1,-1,-1,-1,-1,0.0347,-1,-1,-1,0.0636,-1,0.0015,-1,0.0062,-1,-1,0.0664,-1,-1,0.0262
-1,-1,0.0164,0.79172222,-1,0.0368,0.0046,6e-4,0.0038,0.0963,-1,0.0038,-1,0.0054,-1,-1,0.0693,0.004,-1,0.0323
0.0598,-1,0.0079,1.10547049,4e-4,0.0404,-1,-1,-1,0.1315,-1,8e-4,0.0027,0.0079,-1,-1,0.0916,0.0067,0.0027,0.0234
0.0614,0.0015,0.0185,1.06146354,0.0018,0.0691,0.0075,-1,-1,0.1351,0.0414,0.0045,0.0029,0.0085,0.798,-1,0.1157,0.0064,0.0075,0.0775
-1,-1,0.018,0.88491285,-1,0.0372,0.0033,9e-4,-1,0.0634,-1,0.0022,0.0034,-1,-1,-1,-1,-1,0.0079,0.0559
-1,-1,0.0106,0.72284028,5e-4,0.0326,0.0026,8e-4,-1,-1,-1,0.001,0.0034,-1,-1,-1,-1,-1,0.0066,0.0104
-1,8e-4,-1,0.88852535,-1,-1,-1,-1,-1,-1,-1,6e-4,0.005,-1,-1,-1,-1,-1,0.0132,0.01
-1,5e-4,0.0142,1.23201562,-1,0.0304,-1,7e-4,-1,0.0911,-1,0.001,-1,-1,-1,-1,0.0593,-1,0.0021,0.0197
-1,4e-4,-1,0.9521441,-1,0.0346,0.0056,8e-4,-1,0.074,-1,-1,-1,-1,-1,-1,-1,0.0037,0.0025,0.015
0.045,-1,0.0109,1.32349132,-1,0.0642,-1,-1,-1,0.1242,-1,0.007,0.0039,0.0052,0.9161,-1,0.0838,0.0039,0.0083,0.0332
-1,-1,-1,1.21430764,-1,0.0411,0.0129,-1,-1,0.0924,0.0331,0.0105,-1,-1,-1,-1,-1,0.0045,0.0028,0.0455
-1,8e-4,0.0149,0.92625417,8e-4,0.035,0.003,-1,-1,0.0549,0.0493,-1,-1,-1,1.1707,-1,-1,0.0047,0.0023,0.0184
-1,0.0011,-1,0.83793194,3e-4,-1,-1,-1,0.0039,-1,0.0361,-1,0.0019,-1,2.5938,6e-4,-1,0.0034,-1,0.0103
-1,7e-4,0.0174,-1,6e-4,0.0345,-1,-1,0.0043,0.0752,-1,0.0023,0.0021,0.0088,-1,-1,-1,-1,0.0033,0.0136
-1,0.0011,-1,1.21273333,0.0012,0.0335,-1,-1,0.0073,0.0793,-1,-1,-1,0.0061,-1,-1,-1,0.0046,0.0044,0.0209
-1,-1,-1,0.7497109,-1,-1,0.0028,-1,-1,-1,-1,-1,-1,-1,1.4245,-1,-1,-1,-1,0.0131
0.0576,-1,-1,0.72614757,-1,0.0308,-1,0.001,-1,0.0859,-1,4e-4,0.0035,0.0094,1.1645,8e-4,0.0636,-1,0.0043,0.016
0.0445,-1,0.0125,1.05350521,0.0028,0.0301,-1,7e-4,-1,0.0754,0.0328,0.0028,0.0026,0.0105,2.2422,-1,0.0676,0.003,0.003,0.0272
0.054,8e-4,0.0163,1.36002257,-1,0.0399,-1,5e-4,-1,0.0815,0.0339,0.0084,0.0052,-1,2.5631,0.0029,-1,0.0037,0.0088,0.0487
-1,-1,-1,0.81505035,-1,0.0302,0.0026,6e-4,0.004,-1,-1,5e-4,0.0017,-1,1.1748,-1,-1,-1,-1,0.01
-1,0.0018,0.017,0.88540903,5e-4,-1,-1,-1,0.0034,-1,-1,-1,0.0126,0.0071,0.8042,-1,-1,-1,0.0296,-1
-1,4e-4,-1,-1,-1,-1,-1,5e-4,-1,-1,-1,-1,-1,-1,0.731,-1,-1,0.0029,-1,0.015
0.0489,-1,0.0086,0.66728785,0.0017,0.0284,-1,9e-4,0.0034,0.0887,-1,0.0028,0.002,0.0089,-1,-1,0.0584,0.0048,0.0023,0.0146
0.0442,0.0011,-1,0.95706042,0.0032,0.0327,0.0027,0.0018,-1,0.1004,0.0335,5e-4,-1,0.0077,1.4939,6e-4,0.0695,0.0047,0.0029,0.0306
-1,0.0014,0.0139,0.69199826,-1,-1,-1,-1,-1,-1,-1,0.0015,-1,-1,-1,-1,-1,-1,-1,0.0121
-1,-1,0.0254,-1,-1,-1,0.0031,-1,-1,0.0596,-1,-1,0.004,-1,-1,-1,-1,0.003,0.0028,0.0135
-1,-1,0.0144,0.70332639,-1,-1,0.0025,-1,-1,-1,-1,-1,0.0024,-1,0.74,-1,-1,-1,-1,0.0086
-1,-1,0.0113,-1,-1,-1,-1,-1,0.0048,-1,0.0338,-1,-1,-1,-1,-1,-1,-1,-1,0.0105
-1,6e-4,-1,0.6968816,0.0015,0.0301,-1,-1,0.0055,0.0848,-1,-1,-1,-1,1.0149,-1,-1,0.0033,0.0027,0.0159
0.0435,0.001,0.0116,0.78547049,4e-4,-1,-1,0.001,-1,0.0684,-1,-1,-1,0.0112,1.1276,0.0015,-1,0.0033,0.0027,0.0128
0.085,0.0021,-1,1.26777778,0.0012,0.0316,0.0045,-1,0.0057,0.0881,0.0524,-1,0.0026,-1,4.1968,5e-4,0.0745,0.0038,0.003,0.0218
0.0722,0.0018,0.0154,2.27729687,-1,0.058,0.0046,0.001,0.0076,0.1365,0.0589,0.0052,0.005,0.0104,3.6181,-1,0.0721,0.0042,0.0128,0.0828
-1,0.0015,0.0103,1.43061632,-1,0.0596,0.0033,6e-4,0.0083,0.1096,0.0421,0.0052,0.0076,-1,1.968,-1,-1,-1,0.0122,0.0929
0.0535,-1,0.0118,1.42664514,-1,0.0467,0.0033,5e-4,-1,0.0984,0.0566,0.0028,0.013,0.0082,3.4048,-1,0.0839,0.003,0.024,0.0248
-1,0.001,0.0089,0.80347569,-1,-1,-1,-1,-1,-1,-1,7e-4,0.0019,-1,0.9075,-1,-1,-1,0.0031,-1
-1,9e-4,-1,-1,0.0023,-1,-1,-1,-1,0.0818,0.0455,0.0015,0.0023,0.0075,0.8397,-1,-1,-1,0.0032,0.0171
-1,5e-4,0.0202,1.29501875,7e-4,-1,0.0027,-1,0.0037,0.0811,-1,0.0027,-1,0.0063,-1,-1,-1,-1,-1,0.0568
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,9e-4,0.0269,-1,-1,0.0049,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.0521,6e-4,0.0219,0.66396875,-1,0.05,-1,-1,0.0043,0.0629,-1,-1,-1,-1,-1,-1,0.0938,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,0.0061,-1,0.0336,-1,0.0022,-1,-1,-1,-1,-1,0.0031,0.0096
-1,-1,0.0093,-1,0.002,-1,-1,-1,-1,-1,-1,-1,0.0018,0.0078,0.8706,-1,-1,-1,0.0033,0.012
0.0446,-1,0.0202,0.73282986,-1,0.0297,0.0033,7e-4,0.0047,0.0697,0.0393,-1,0.0023,0.0073,1.2567,-1,0.0682,-1,0.0051,0.0156
0.0572,-1,-1,0.98383681,5e-4,-1,-1,5e-4,0.0041,0.0604,0.048,3e-4,-1,-1,1.6122,-1,-1,-1,-1,0.0294
-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0759,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0595
-1,-1,0.0089,-1,-1,-1,-1,-1,0.0047,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0159
-1,6e-4,-1,0.58491806,-1,0.0303,0.0031,-1,0.0047,0.0937,0.0408,0.0021,0.0042,-1,-1,-1,-1,0.007,0.0071,0.0186
0.0437,0.0016,0.0101,0.79105556,-1,-1,0.0029,9e-4,0.0048,-1,-1,-1,0.003,-1,-1,-1,0.1351,-1,0.0035,0.0172
-1,4e-4,-1,-1,0.001,-1,0.0042,-1,-1,-1,-1,-1,0.0033,-1,0.9125,-1,0.0938,-1,0.0046,0.0121
-1,0.0011,-1,0.70336632,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0057,-1,-1,-1,-1,-1,-1
0.0566,-1,0.0079,0.95606944,0.0019,0.0294,-1,-1,0.0062,0.0774,0.0777,2e-4,0.0024,-1,2.2946,-1,0.0946,0.0036,0.0034,0.0118
-1,0.001,-1,-1,-1,-1,0.0031,5e-4,0.0068,-1,0.0386,-1,-1,0.0059,0.8978,-1,-1,-1,0.0025,-1
-1,9e-4,0.0307,1.50112326,3e-4,0.0313,-1,5e-4,-1,0.0687,-1,0.0039,0.0037,0.0055,1.1196,-1,-1,-1,0.0059,0.0217
-1,-1,0.0184,0.65222049,-1,0.0413,0.0064,-1,-1,0.0675,0.0377,0.004,0.003,-1,-1,-1,-1,-1,0.004,0.0316
-1,8e-4,0.0103,1.37858333,6e-4,-1,-1,5e-4,0.004,0.064,-1,0.0031,0.0068,0.0067,0.8515,-1,-1,-1,0.005,0.0213
-1,-1,-1,1.194325,8e-4,0.0498,0.0084,-1,0.0072,0.1048,0.0391,1e-4,0.0062,-1,0.9898,-1,0.0603,0.0054,0.0051,0.0311
-1,-1,0.0121,0.7511684,-1,-1,-1,6e-4,0.0071,-1,-1,-1,0.0022,-1,-1,-1,-1,0.003,-1,0.0112
-1,-1,0.0113,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0024,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,0.0018,-1,0.0026,-1,0.0099,-1,-1,-1,0.0062,0.0059,-1,-1,-1,-1,0.0033,0.0091
-1,7e-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0022,0.0052,-1,-1,-1,-1,-1,-1
-1,6e-4,-1,0.91464757,0.0018,-1,0.0056,-1,0.0052,0.098,0.0422,0.0012,0.0057,-1,1.1972,-1,-1,0.0032,0.0075,0.0164
-1,7e-4,-1,0.58780653,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,0.0031,-1,-1,-1,0.0023,-1,-1,6e-4,-1,-1,-1,-1
-1,0.001,0.0081,0.57872049,-1,-1,-1,0.0013,-1,0.0686,0.0347,6e-4,0.007,-1,0.8319,-1,-1,-1,0.0068,0.0111
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0339,-1,0.0036,-1,0.8431,-1,-1,-1,0.003,-1
-1,-1,0.0105,-1,-1,-1,-1,-1,-1,-1,0.0397,-1,0.0024,-1,-1,0.0014,-1,-1,0.002,0.0104
-1,0.0015,-1,1.37075694,0.0014,0.0279,0.0074,-1,0.0042,0.0698,0.0605,-1,0.0054,-1,1.0558,-1,-1,0.0035,0.0079,0.0108
-1,0.001,0.0169,-1,-1,-1,0.0404,0.001,-1,-1,-1,-1,0.0019,0.0072,-1,-1,-1,-1,0.0021,-1
-1,7e-4,0.012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,9e-4,-1,-1,0.0013,-1,-1,5e-4,-1,-1,-1,-1,0.0016,0.0054,0.7547,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,0.0053,-1,0.0378,-1,0.0141,0.0078,0.8215,-1,-1,-1,0.009,0.01
-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0683,0.0481,-1,0.0083,0.0061,-1,-1,-1,-1,0.0058,0.0153
-1,-1,0.0132,0.99152083,0.0029,0.027,0.0064,-1,0.0038,0.0774,0.0595,-1,0.0095,0.012,1.1495,-1,0.0659,0.004,0.0091,0.0163
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8447,3e-4,-1,-1,0.002,-1
-1,0.0013,-1,-1,-1,-1,-1,-1,0.0041,0.0548,0.036,-1,0.0018,-1,0.8199,-1,-1,-1,-1,-1
-1,-1,0.0151,-1,-1,-1,-1,5e-4,-1,-1,0.0427,-1,0.0021,-1,1.1664,-1,-1,-1,0.0028,-1
-1,8e-4,-1,1.20998437,-1,-1,0.0032,0.001,0.0041,0.054,0.0504,-1,0.0088,-1,1.4904,-1,-1,-1,0.0081,0.016
-1,-1,0.0172,1.2131441,0.0021,-1,0.0052,-1,0.0066,-1,0.0855,-1,0.0121,0.0084,1.7016,-1,-1,-1,0.0122,0.0234
-1,9e-4,-1,0.72860937,-1,-1,-1,-1,0.0052,-1,-1,-1,0.0048,-1,0.7524,-1,-1,-1,0.0052,-1
-1,-1,0.0068,0.68301389,-1,-1,-1,-1,-1,-1,-1,-1,0.0078,0.0069,0.7706,-1,-1,-1,0.0073,0.0119
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0016,-1,-1,-1,-1,-1,-1,-1
-1,-1,0.009,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0031,-1,-1,-1,-1,-1,-1,-1
-1,4e-4,0.0134,-1,0.001,0.0342,0.1446,-1,-1,-1,-1,-1,0.0016,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,8e-4,-1,0.003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0333,7e-4,0.002,-1,-1,-1,-1,-1,0.0022,0.0082
-1,-1,0.0067,-1,0.004,-1,0.003,9e-4,0.0052,-1,0.0481,-1,0.0086,-1,0.9036,-1,-1,-1,0.0063,0.0129
0.0485,-1,0.0078,1.19386632,0.0026,-1,0.0134,5e-4,0.0055,0.0637,0.082,0.0017,0.0117,0.0172,1.8612,-1,-1,0.0034,0.0087,0.0334
-1,-1,-1,0.6826059,-1,0.0342,0.0099,-1,-1,-1,0.0341,5e-4,0.0023,-1,-1,-1,-1,-1,-1,0.0183
-1,-1,-1,-1,8e-4,0.0393,0.369,-1,-1,-1,0.0506,0.0015,0.0044,-1,-1,-1,-1,-1,0.0031,-1
-1,-1,0.0263,-1,0.0027,0.0316,0.3349,5e-4,0.0035,-1,-1,-1,0.0018,-1,-1,-1,-1,-1,-1,-1
-1,0.0021,-1,-1,0.0016,0.0283,0.1808,5e-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,0.0196,-1,0.0035,-1,0.0121,5e-4,-1,-1,0.0484,-1,0.0051,0.0065,-1,-1,-1,-1,0.0042,0.0106
-1,9e-4,-1,0.88025174,6e-4,-1,0.0035,6e-4,-1,-1,0.0534,-1,0.0057,0.0119,1.2678,-1,-1,-1,0.0042,0.0121
0.0568,-1,-1,0.59103229,0.0016,0.0292,0.0133,-1,-1,0.0822,0.0579,-1,0.0052,-1,-1,-1,0.0833,0.0031,0.0062,0.0304
0.0453,0.0012,-1,0.85814826,-1,0.0286,0.0064,7e-4,0.0064,0.0583,0.0373,6e-4,0.0055,0.0085,0.896,-1,0.0575,-1,0.0035,0.0606
-1,5e-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0021,0.0075,-1,-1,-1,-1,0.0024,-1
-1,-1,0.0132,-1,-1,-1,0.0068,-1,0.0034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,0.012,-1,-1,-1,0.0073,-1,0.0039,-1,0.0393,-1,0.0031,0.0082,-1,-1,-1,-1,-1,-1
