Al,As,Ba,bc,Br,Ca,Cl,Cr,Cu,Fe,K,Mn,Ni,Pb,S,Se,Si,Ti,V,Zn
0.0605,0.0019,7e-4,0.72453819,0.0017,0.0228,0.0023,0,0.0022,0.0611,0.0477,0,0.0012,0.004,0.9917,0,0.0791,0.0042,0.0019,0.0075
0.0555,5e-4,-1,-1,0,0.0193,0.0016,0.001,0.0085,0.0633,0.0349,0,0.0052,0.0096,3.4853,0,0.0347,0.0036,0.0065,0.0104
0.0429,0,0.0206,-1,0,-1,-1,4e-4,0.0068,0.0364,0.0167,0,0.0024,0.0028,1.7418,0,0.0185,0.001,0.0031,0.0043
0.0266,0,0.0126,1.03455139,-1,0.0406,9e-4,0,0,0.067,0.0225,0,2e-4,0.0035,0.9515,-1,0.0535,0.0043,-1,0.0137
0.0363,0,0.0128,0.61858229,0.0014,0.0338,0.0027,0,0.0062,0.0822,0.0466,0,0.0033,0.0028,0.7475,0,0.0874,0.0039,0.0036,0.007
0.0565,0,0.01,0.98408681,0,0.0317,0.0061,-1,-1,0.0663,-1,0,0.0032,0.0051,2.9546,0,-1,-1,0.0051,0.0117
0.0289,7e-4,0,1.31748611,0,0.0298,0.0015,6e-4,0.0034,0.0702,0.027,0.0015,0.0028,0.0066,0.8784,0,0.0455,0.0031,0.0028,-1
0.0292,3e-4,0,1.00987153,-1,0.0129,1e-4,6e-4,0,0.035,0.0124,0,0.0031,0.0027,-1,0,-1,9e-4,0.0043,0.0088
0.0247,0,5e-4,0.54568368,0,0.0133,0.0015,2e-4,0.0089,-1,0.0301,0,0.0038,0.0025,0.9739,0,0.0254,-1,0.0041,0.004
0.0333,7e-4,3e-4,-1,6e-4,-1,0.0051,1e-4,0.0048,0.0438,0.0339,0,0.0033,0.0048,-1,0,0.0617,0.0019,0.0033,0.0059
0.0424,7e-4,-1,0.61941493,0,0.0327,0,4e-4,0.0013,0.0425,0.0188,0,4e-4,-1,-1,0,0.0649,0.0025,7e-4,0.0041
0.0289,7e-4,0,0.43936632,0,0.0146,-1,0,0.0046,0.0348,0.0138,0,6e-4,0.002,0.5152,0.002,-1,0.0015,-1,0.0028
0.0387,0,0.0054,0.66773611,8e-4,0.0193,0.0016,7e-4,0.0049,0.0401,0.016,0,0.0031,0.006,0.5627,0,0.0576,-1,0.002,0.005
0.0301,0.0012,0.0168,0.85316667,0,0.0306,0.0031,0.001,-1,-1,0.0249,0,0.001,0.0013,1.3926,0,0.0606,0.0021,7e-4,0.0043
-1,0.0012,0.0118,0.97564236,0,0.0491,1e-4,9e-4,0.0053,0.1353,-1,0.0012,0.0025,0.0053,0.4506,0,0.089,0.0057,0.0021,-1
0.0372,0.0012,0.0085,0.94924306,0.0011,0.0188,0.0012,9e-4,5e-4,0.0431,0.0338,-1,0.0027,0.0058,0.4333,0.0014,-1,0.0018,0.0033,0.0087
0.0294,4e-4,0,0.29779514,0,-1,-1,6e-4,0.0011,-1,0.0189,0,0.0031,0.0039,0.6364,0,0.0405,5e-4,0.0035,0.0054
0.0589,9e-4,0.006,1.55577431,0,0.043,0.0027,5e-4,-1,0.1541,0.0433,0.002,0.0101,0.0048,0.9282,0.0014,-1,-1,0.01,0.0159
0.066,0,0.0214,2.43140104,0.0036,0.0489,-1,8e-4,0.0051,-1,0.0814,0.0032,0.0066,0.0044,1.7169,0,0.1081,0.0052,0.006,-1
0.0776,0.0015,0.0265,1.60469618,0,0.0609,0.0056,8e-4,0.0045,-1,0.0781,0.0017,0.0017,0.0058,3.9249,0,0.1008,0.0055,0.0019,0.0163
0.093,0.0024,0.0154,2.03159896,0.0026,0.0676,0.0074,0,0.0044,0.12,-1,0.0015,0.0057,0.0108,6.664,0,0.0982,0.0088,0.0065,0.025
0.0887,0,0,2.21130903,6e-4,0.046,0.0053,7e-4,0.0019,0.0874,0.0745,0.0013,0.0019,0.0067,5.3243,0,0.0891,0.0053,0.0038,0.0137
0.036,-1,0.0164,-1,0,0.0209,0.0043,2e-4,0.0042,0.0554,0.0959,0,0.0011,0.0068,-1,0.0014,0.068,0.0027,0.0015,0.0101
0.0465,3e-4,0,0.91476528,0.0018,0.0201,0.0035,-1,0.0044,-1,0.0831,0,0.0021,0.0117,1.7197,0,0.0506,0.0039,0.0022,0.0085
0.0751,9e-4,0,1.23068646,8e-4,0.0358,0.0029,7e-4,0.0051,0.0755,0.0564,1e-4,0.0026,0.0045,3.0753,0,0.0847,0.0034,0.0025,0.0151
0.0418,0,0.0114,-1,0,0.027,0.0021,5e-4,0.0015,0.0649,0.0286,7e-4,0.0012,0.0048,0.7584,0,0.071,0.0024,0.0011,0.0067
0.0673,0,0.0118,1.48271007,0.002,0.0399,0.003,7e-4,0.0039,0.0838,0.0707,0,0.0023,0.0076,2.0036,0,0.0844,0.0061,-1,0.013
0.0588,0.0012,0.0116,0.81699444,0,0.0193,0.0017,2e-4,0.004,-1,-1,-1,0.0011,-1,1.4197,0,-1,0.0038,3e-4,0.007
0.105,0.0027,0.032,-1,0.0015,0.0329,0.0052,9e-4,0.0194,0.0708,0.6303,0,9e-4,0.0169,4.1749,0,0.0536,-1,0.0047,-1
0.1239,0.0012,0.0153,-1,7e-4,0.0295,0.0021,2e-4,-1,0.0695,0.307,-1,0.0019,0.0096,3.6031,-1,0.1006,-1,-1,0.0074
0.0646,0.0011,0.0202,0.45371771,0,0.0349,0.0017,5e-4,0.0048,0.0793,-1,0,5e-4,0.0101,1.1093,0,0.0863,0.0044,-1,0.0048
0.1094,0,0.0244,2.31501389,0.0011,0.06,0.0033,4e-4,0.0067,0.1217,-1,0,0.0058,0.0084,2.5502,0,0.1303,0.0088,0.0134,0.0118
0.0982,6e-4,0.0021,1.11701528,0,0.0424,0.0011,-1,1e-4,0.0766,0.0454,0,-1,0.0042,-1,4e-4,0.1068,0.0051,8e-4,0.0043
0.0526,0,0.01,0.96606771,0.0013,0.0448,0.0027,0,7e-4,0.1027,0.0308,0.0013,0.0021,0.0083,-1,0,0.1206,0.0047,0.0016,0.014
0.0391,8e-4,-1,-1,0,0.0281,0.0026,0.0012,0.0035,0.0504,0.026,0,0.0021,0.0013,-1,0,0.0582,0.0017,-1,0.0069
0.0294,7e-4,0,1.65205035,1e-4,0.026,0.003,0,-1,0.0529,0.0152,0,0.0085,0.0015,0.9721,0,0.0482,-1,0.0041,0.0122
0.0645,0.0024,0.0018,-1,3e-4,-1,0.0024,0,0.0031,-1,0.1009,0,0.001,0.0077,2.9377,7e-4,0.0407,0.0039,0.002,0.0054
0.0284,0,0.013,0.47133854,0,-1,0.0018,3e-4,0.0057,0.0419,0.0283,-1,1e-4,0.0044,0.9943,0,0.0466,0.002,8e-4,0.0024
0.0668,0,6e-4,0.91904514,0,0.0298,0.003,0,0.0042,0.0831,0.0342,-1,0.0022,0.0013,1.7166,0.0026,-1,-1,0.0029,0.0125
0.049,0,0.0194,1.53377569,-1,0.0324,0.0028,0.001,0.0084,0.0764,0.0272,3e-4,0.0031,0.0041,1.8709,0,0.0606,0.006,0.004,0.0161
0.0474,7e-4,-1,0.97480382,0.0017,0.0185,7e-4,1e-4,9e-4,0.0499,-1,0,-1,-1,1.8031,0,0.0584,0.0032,0.002,0.0066
0.0444,0,0.011,-1,7e-4,0.0271,8e-4,-1,0,0.0714,0.0233,0,0.0016,0.0053,0.7084,0.0016,0.0592,0.0041,0.0018,0.0113
0.0487,0,0,1.09410069,0,0.0289,0.0019,3e-4,0.0029,0.0689,0.0339,0,0.001,0.0087,1.6606,0,0.0634,0.0023,0.0016,0.0106
0.0412,0,0.0197,1.14999132,2e-4,-1,0.0017,-1,5e-4,0.0708,-1,2e-4,0.0021,0.0038,1.5935,0,0.0478,-1,0.0013,0.0085
0.0442,0,0.0086,0.4859191,0.0012,0.0194,8e-4,-1,0.0024,0.0357,0.0308,0,0.0014,0.0039,1.1041,0,0.0409,5e-4,0.0025,0.0062
0.089,-1,-1,0.94547222,0,0.0282,8e-4,0.001,0.0023,0.054,0.0354,4e-4,8e-4,0.0042,2.9669,0,0.0838,0.0023,0.0029,0.0071
0.0845,8e-4,0.0187,1.02925056,0,-1,0.0031,-1,0.0024,0.0628,0.0378,7e-4,0.0026,0.0045,2.8251,0,0.1111,0.0058,0.0035,0.0098
0.0736,7e-4,0.0091,0.69960451,0,0.0256,0.0019,0,7e-4,0.0615,-1,0,6e-4,0.0023,2.0144,0,0.1323,-1,0.0036,0.007
-1,7e-4,0,0.88650139,0,0.0284,6e-4,6e-4,0,0.0609,0.0385,0,0.002,0.0012,2.4276,0.0011,0.083,0.0033,0.0017,0.0058
0.0472,0.0013,0.008,0.67409757,-1,0.0194,0.002,8e-4,0.002,0.0527,0.0269,0,0,0.0031,1.2927,0.0033,0.0627,0.0038,0.0013,-1
0.062,0,0.0206,0.76127049,8e-4,0.0179,9e-4,1e-4,0.004,-1,0.0442,0,0.0018,0.0036,-1,0,0.0297,0.0031,0.0017,0.0062
-1,0,0.0146,-1,2e-4,0.0233,0.0019,1e-4,0.0023,0.0468,0.0418,0,-1,0.0058,4.1968,0,0.0591,0.0037,0.0014,0.0103
0.0196,0.0011,0.0098,0.45543993,0.0024,0.0198,-1,0,0.0034,0.035,0.0223,0,6e-4,0.0032,0.3049,-1,0.033,0.002,-1,0.0079
0.0474,0.0012,0.0089,0.84737326,0,0.0253,0.0013,4e-4,0.0019,0.0615,-1,-1,0.0015,0.0098,0.5952,-1,0.0729,0.0031,-1,0.0079
0.047,0.0015,0.0255,1.29431771,0,0.0394,-1,2e-4,0.0027,0.0816,0.0339,0,0.0031,0.0047,0.9843,5e-4,0.0939,0.0034,0.0041,-1
0.0439,-1,0.0166,1.12214583,0.0025,0.0349,0.0024,2e-4,0.0021,0.0715,0.0301,0.0022,0.003,0.005,0.4061,0,0.0633,0.0031,-1,0.0135
0.0703,0.0013,0.0267,1.61757118,1e-4,0.0295,-1,0.0016,2e-4,0.1042,0.0275,0.0027,0.0024,0.0071,2.2687,0,0.0883,-1,0.0062,0.0082
0.1988,0,0.0171,1.14025833,2e-4,0.0508,0.0032,-1,0.0031,0.1389,0.0456,0.0027,0.0012,8e-4,1.6769,-1,0.2925,0.012,-1,-1
0.1246,7e-4,0,0.87991632,-1,0.0461,3e-4,4e-4,0.0014,0.0765,0.0295,-1,0.0018,8e-4,0.858,0,0.1973,0.0056,0.0026,-1
0.1046,0.0011,0,0.93659653,0,0.0405,0.0026,5e-4,0.0041,-1,0.0287,0,0.0018,5e-4,-1,0,0.1498,0.0028,0.0032,0.008
0.0595,0,0,0.75135382,0,-1,0.0031,2e-4,0.0047,0.0614,0.0325,0.0022,-1,0.0024,1.645,0,0.1031,-1,0.0028,0.0054
0.0645,2e-4,0.0066,1.62273403,0,0.0604,-1,6e-4,0.0012,0.0948,0.0314,0.0023,0.0054,0.0031,1.3972,0,0.1316,0.0057,0.0042,0.0205
0.0411,0.0025,0.0125,1.69976875,0,0.0238,0.0031,-1,0.0067,0.1896,0.0258,-1,0.0026,0.0032,2.0676,0,0.0442,0.0024,0.0031,0.013
0.0652,0,0.0085,0.94031319,7e-4,-1,0.0021,-1,-1,0.0462,0.0331,0.0033,0.001,0.0036,1.4295,0,-1,0.0022,0.0035,0.0039
0.0425,9e-4,0.0079,0.14910778,0.001,0.0183,-1,2e-4,0.0075,0.0193,0.0438,0,7e-4,0.0026,0.7001,0,0.0377,0.0017,0.0024,0.0027
0.0403,0,0.0153,0.53014618,0.0017,0.0206,0.0014,-1,5e-4,0.035,0.0181,-1,0.002,0.0065,1.1001,0,0.0557,-1,0.0023,0.0079
0.0743,0.0012,0,1.23729653,1e-4,0.0505,0.0029,0,0.0025,0.0839,-1,0,0.0051,0.0019,1.6647,0,0.0907,0.0052,0.0085,0.0211
0.0488,0,-1,1.53990625,0,-1,0.002,0,0.0043,0.0912,0.0278,0.0021,0.0016,0.0093,2.0809,0,0.0538,0.0062,0.0037,0.0116
0.0866,0,0.0135,1.04374097,0,0.0828,0.0023,8e-4,0.0062,0.13,0.0542,0.0088,0.0019,0.0112,0.5547,0,0.1557,0.0098,0.0031,0.03
0.0559,-1,0.0105,1.44418403,0,0.0335,0.0015,3e-4,0.0042,0.0712,0.0439,0.001,0.0021,-1,1.0713,0.0059,0.1016,0.0028,-1,0.01
0.0779,0,0.0064,0.80624479,0,0.0302,0.0026,1e-4,0.0044,0.0571,0.0584,0,0.0019,0.0075,3.2075,0,0.0422,0.0035,0.0052,0.0167
0.0332,0.0019,0.0065,-1,0,0.0417,0.0022,3e-4,0.0033,0.0678,0.0486,0,-1,0.0041,0.5799,0,0.0561,-1,-1,0.0111
0.043,0.0014,0,1.57648819,0,0.0276,8e-4,0.0015,-1,0.086,0.0322,0,0.0028,-1,0.5902,0,0.0467,0.005,0.001,-1
-1,-1,0,0.92135243,2e-4,-1,0.0015,0,-1,0.064,0.044,0,5e-4,0.0051,0.9862,0,0.0479,0.0035,0.0023,0.0134
0.0619,0.0013,0,1.12505035,1e-4,0.0412,0.0031,3e-4,0.0033,0.0889,0.0401,0,0.0028,0.005,1.3171,0,0.0976,-1,0.0027,0.0121
0.073,0,0.007,-1,0.0028,0.028,0.0041,5e-4,0.0064,0.0675,-1,0,-1,0.0084,3.6805,0.0017,0.0589,0.003,0.0032,0.0122
0.0665,0,0.0187,1.35656944,0,0.0364,0.0039,8e-4,0.0049,0.0621,0.0531,1e-4,0.0017,0.0024,4.6327,0.0022,0.0576,0.0043,0.0016,0.0155
0.0125,0,0,0.43144757,0,-1,0.002,0,0.0036,0.0256,0.0213,0,0,0.0014,0.2754,0,0.0263,-1,0.001,0.0028
0.0247,0.0011,0.0049,0.23290764,0.001,0.0184,0.0017,-1,0,0.0242,0.0156,0,0,0.0048,-1,0,0.0164,0.0016,0.001,0.0023
0.0638,9e-4,-1,-1,0.0026,0.0439,0.0019,7e-4,0.001,0.0984,0.0418,-1,0.003,0.0094,1.7396,0.0011,0.0907,0.0092,0.0034,0.0169
0.0484,0.0015,0,1.20449306,3e-4,0.0302,0.0017,0,0.0039,0.0709,0.0437,0,-1,0.0056,1.7135,0,0.0677,0.0036,0.0022,-1
0.0418,8e-4,0,1.05988889,0.0011,-1,0.0023,5e-4,0.0048,0.0583,0.0338,0,0.0019,0.0026,0.7298,0,0.0759,0.0029,-1,0.0108
0.0468,0,0.0138,0.55541667,0.0022,0.0473,0.002,7e-4,0.0034,0.125,0.0266,0.0015,0.0016,0.0016,0.2891,0,-1,0.008,0.0019,-1
0.0736,0,0,1.17531771,0,0.0274,0.0012,8e-4,0.0047,0.049,-1,0,0.0014,0.004,2.3299,0.0023,0.0584,0.003,0.0023,0.0072
0.0294,0,0.0029,0.63086979,5e-4,0.0149,5e-4,-1,0.0038,0.031,0.0401,0,-1,0.0067,0.8296,0,0.0555,0.0032,-1,0.0098
0.0406,0,0.0075,0.38077292,0,-1,7e-4,-1,0.0024,0.0317,0.0802,0,0.0026,0.0077,0.3699,0,0.0338,0.0041,-1,0.0053
0.0141,0.002,0.0207,0.60819965,0,0.015,0.002,0.0013,0.0026,0.0347,0.0234,0,1e-4,-1,0.6056,0,-1,0.0014,-1,0.008
0.0436,0.0011,0.0047,1.21253819,0,0.0343,-1,5e-4,0.002,0.0596,0.0275,0,6e-4,0.002,0.9724,0,0.0486,0.0023,0.004,0.0126
0.0313,0,0.0109,0.86915799,0,0.0218,0.0018,5e-4,0.0025,0.0582,0.019,4e-4,6e-4,0.0045,-1,0,0.0534,0.0013,0.0031,-1
0.0191,0.0013,0.017,2.12603785,0,0.0288,0.0025,3e-4,0.0034,0.0999,0.0175,2e-4,0.0024,0.0045,-1,0,0.0386,0.0044,0.0041,0.0195
0.0404,0,0.013,1.65448993,0,0.0372,0.0023,2e-4,0.0025,0.0786,0.0306,0.0015,0.0014,0.0041,0.7533,0,0.0637,0.0046,0.0023,0.0279
0.0268,0,0.0148,0.77865417,0,0.0218,0.0023,-1,0.0011,0.0595,0.0311,0,0.0022,0.0088,0.5803,-1,-1,-1,-1,0.0099
0.0391,0,0,0.56311389,0,0.0347,0.0016,0,8e-4,0.0636,0.0287,0.0015,0.0011,0.0062,0.7116,0,0.0664,0.0022,0.0014,0.0262
0.0342,0,0.0164,0.79172222,2e-4,0.0368,0.0046,6e-4,0.0038,0.0963,-1,0.0038,6e-4,0.0054,0.4056,0,0.0693,0.004,0.0019,-1
0.0598,0,0.0079,1.10547049,4e-4,0.0404,9e-4,2e-4,0,0.1315,0.0304,8e-4,0.0027,0.0079,0.5432,0,0.0916,0.0067,0.0027,0.0234
0.0614,0.0015,0.0185,1.06146354,-1,0.0691,0.0075,2e-4,7e-4,0.1351,0.0414,0.0045,0.0029,0.0085,0.798,0,-1,0.0064,0.0075,-1
0.0266,0,0.018,0.88491285,0,0.0372,0.0033,9e-4,0.001,0.0634,0.0186,0.0022,0.0034,0.0049,0.3262,0,-1,0.0019,-1,0.0559
0.0131,-1,0.0106,0.72284028,5e-4,0.0326,0.0026,8e-4,0.0015,0.047,0.0269,0.001,0.0034,0.0047,0.3948,0,0.032,0.0018,-1,0.0104
0.0136,8e-4,0,-1,0,0.0244,0.0023,0,0,0.0487,0.019,6e-4,0.005,0.0034,0.6312,-1,0.0296,0.0015,0.0132,0.01
0.0344,5e-4,0.0142,1.23201562,0,-1,0.0021,-1,0.003,0.0911,0.0202,0.001,0.0014,0.0026,0.3881,0,0.0593,0.0024,0.0021,0.0197
0.0155,4e-4,0.0053,0.9521441,0,0.0346,-1,8e-4,0.0023,0.074,0.0203,0,-1,0.0047,0.5384,0,0.0569,-1,0.0025,0.015
0.045,3e-4,0.0109,1.32349132,0,0.0642,0.0017,2e-4,0.003,0.1242,0.0321,0.007,0.0039,0.0052,0.9161,0,0.0838,0.0039,0.0083,0.0332
0.036,0,0,1.21430764,0,0.0411,0.0129,0,0.0012,0.0924,0.0331,0.0105,0.001,0.0028,-1,0,0.0434,0.0045,0.0028,0.0455
0.0366,8e-4,0.0149,0.92625417,-1,0.035,-1,4e-4,8e-4,0.0549,0.0493,0,0.001,0.0019,1.1707,0,0.0313,-1,-1,0.0184
-1,0.0011,-1,0.83793194,3e-4,0.0251,-1,3e-4,0.0039,-1,0.0361,0,0.0019,0.0035,2.5938,6e-4,0.0307,0.0034,0.0018,0.0103
0.0316,7e-4,0.0174,0.49298854,6e-4,0.0345,6e-4,0,0.0043,0.0752,0.0216,0.0023,0.0021,0.0088,0.5864,0,0.0385,0.0027,0.0033,0.0136
-1,0.0011,0.0065,1.21273333,0.0012,0.0335,0.0022,2e-4,0.0073,0.0793,0.027,0,0.0011,0.0061,0.6439,0,0.0388,0.0046,0.0044,0.0209
0.0417,2e-4,0,0.7497109,0,0.021,0.0028,0,0.0011,0.0414,0.0233,-1,0,0.005,1.4245,0,0.0255,0.0019,0.0011,0.0131
0.0576,0,0.0028,0.72614757,0,0.0308,9e-4,0.001,0.0028,0.0859,0.027,-1,0.0035,0.0094,1.1645,8e-4,0.0636,0.0027,0.0043,0.016
0.0445,3e-4,0.0125,1.05350521,0.0028,0.0301,-1,7e-4,0.0028,0.0754,0.0328,0.0028,-1,0.0105,2.2422,0,0.0676,0.003,0.003,0.0272
0.054,8e-4,-1,1.36002257,2e-4,0.0399,0.0019,-1,0.0012,-1,-1,-1,0.0052,0.0047,2.5631,0.0029,0.0417,-1,0.0088,0.0487
-1,2e-4,0,0.81505035,0,0.0302,0.0026,6e-4,-1,0.0397,-1,5e-4,0.0017,0.0033,1.1748,0,0.0266,-1,0.0019,0.01
0.0187,0.0018,0.017,0.88540903,5e-4,0.0187,8e-4,-1,0.0034,0.0453,0.0128,0,-1,0.0071,0.8042,0,0.0168,-1,-1,0.006
0.0348,4e-4,0.001,0.42128507,0,0.0197,6e-4,5e-4,0.0022,0.0502,0.0163,-1,5e-4,0.0026,0.731,0,0.034,0.0029,0.001,0.015
0.0489,0,0.0086,0.66728785,-1,0.0284,0.0017,9e-4,0.0034,0.0887,0.0206,-1,0.002,-1,0.6574,0,0.0584,-1,0.0023,0.0146
0.0442,0.0011,0,0.95706042,0.0032,0.0327,0.0027,0.0018,0.0026,0.1004,0.0335,5e-4,0.0011,0.0077,1.4939,6e-4,0.0695,0.0047,0.0029,0.0306
0.0368,0.0014,0.0139,-1,2e-4,0.0208,0.0011,0,0,0.0491,0.0177,0.0015,2e-4,3e-4,0.716,0,0.0373,0.0016,0.001,0.0121
0.0273,-1,0.0254,0.43316979,0,0.0262,0.0031,2e-4,0.0012,0.0596,0.02,0,0.004,0.0038,0.3546,0,0.0492,0.003,0.0028,0.0135
0.0317,0,0.0144,-1,0,0.0146,0.0025,4e-4,0,0.0354,0.0286,0,0.0024,0.0049,-1,0,0.0349,0.0019,-1,-1
0.0202,3e-4,0.0113,-1,0,0.0121,0.0018,0,0.0048,0.0457,0.0338,0,9e-4,9e-4,0.5578,0,0.0336,0.0017,-1,0.0105
0.0306,6e-4,0,0.6968816,0.0015,0.0301,0.0016,3e-4,-1,0.0848,0.0288,0,0.0012,0.0027,1.0149,0,0.0406,0.0033,0.0027,0.0159
0.0435,0.001,0.0116,0.78547049,4e-4,-1,0.0012,0.001,-1,0.0684,0.0252,0,0.0012,0.0112,1.1276,0.0015,0.0461,0.0033,0.0027,0.0128
0.085,-1,0.0011,1.26777778,0.0012,0.0316,0.0045,4e-4,-1,0.0881,0.0524,0,0.0026,8e-4,4.1968,-1,0.0745,0.0038,0.003,0.0218
0.0722,0.0018,0.0154,2.27729687,0,0.058,-1,0.001,0.0076,0.1365,0.0589,0.0052,0.005,0.0104,3.6181,0,0.0721,0.0042,0.0128,0.0828
0.0412,0.0015,0.0103,1.43061632,0,0.0596,0.0033,6e-4,0.0083,0.1096,0.0421,0.0052,0.0076,-1,1.968,0,0.0569,0.0022,0.0122,0.0929
0.0535,0,0.0118,1.42664514,1e-4,0.0467,0.0033,5e-4,-1,0.0984,0.0566,0.0028,0.013,0.0082,3.4048,0,0.0839,-1,0.024,0.0248
0.0229,0.001,0.0089,0.80347569,0,0.0152,0.0017,1e-4,0,0.0207,0.0272,-1,0.0019,0.0038,0.9075,0,0.0143,0.0016,-1,0.0071
-1,9e-4,0,0.38090972,0.0023,0.0245,0.0022,2e-4,0.003,-1,0.0455,0.0015,0.0023,0.0075,0.8397,0,0.0558,0.0028,-1,0.0171
0.0268,5e-4,0.0202,1.29501875,7e-4,0.0237,0.0027,2e-4,0.0037,0.0811,-1,0.0027,5e-4,0.0063,0.6074,0,0.0393,0.002,0.0015,-1
0.0179,2e-4,0,0.29655556,0,0.013,0,0,0.0015,0.0201,0.0076,0,2e-4,0.0015,-1,0,0.0236,8e-4,2e-4,0.0017
0.0321,2e-4,0.0033,0.46606285,9e-4,0.0269,5e-4,3e-4,0.0049,0.0507,0.0297,0,0.001,0.0031,0.6488,0,0.0543,0.0016,0.0012,-1
0.0521,6e-4,0.0219,0.66396875,0,0.05,0.0014,4e-4,0.0043,0.0629,0.024,-1,0.0013,-1,0.5818,0,0.0938,0.0026,0.0012,0.0061
0.0271,0,0,-1,0,0.0157,9e-4,1e-4,0.0061,0.0483,0.0336,0,0.0022,0.004,0.6696,0,0.0291,0.0022,0.0031,0.0096
0.0256,0,0.0093,0.56884549,0.002,0.0118,0.0021,4e-4,6e-4,0.0433,0.0325,0,0.0018,0.0078,0.8706,0,0.0159,0.0022,0.0033,0.012
0.0446,0,0.0202,0.73282986,0,0.0297,0.0033,7e-4,-1,0.0697,0.0393,0,0.0023,0.0073,1.2567,0,0.0682,0.0027,-1,0.0156
0.0572,0,5e-4,0.98383681,5e-4,0.026,0.0024,5e-4,0.0041,0.0604,0.048,3e-4,9e-4,0.0048,1.6122,0,0.0487,0.0019,0.0019,0.0294
0.024,0,0,0.49878472,0,0.0215,9e-4,2e-4,-1,0.0759,0.0207,-1,0.0015,0.0026,0.4876,0,0.0386,0.0013,0.0015,0.0595
0.0283,-1,0.0089,0.44458333,0,0.0173,-1,1e-4,0.0047,0.0339,0.017,0,0.0011,0.0024,-1,0,0.0439,9e-4,0.0013,0.0159
0.0227,6e-4,-1,0.58491806,0,0.0303,-1,3e-4,0.0047,0.0937,-1,0.0021,0.0042,0.0036,0.7172,0,0.0423,0.007,0.0071,0.0186
0.0437,0.0016,-1,-1,0,0.0174,0.0029,9e-4,0.0048,0.0415,0.0259,0,0.003,0.0017,0.6493,0,0.1351,0.0021,0.0035,0.0172
-1,4e-4,-1,0.3318,0.001,0.02,0.0042,0,6e-4,0.0181,0.0216,0,0.0033,-1,0.9125,0,0.0938,0.0011,0.0046,0.0121
0.019,0.0011,0,0.70336632,0,4e-4,0,0,0,0.0025,4e-4,0,0,-1,8e-4,0,0.0019,2e-4,0,0
0.0566,0,0.0079,-1,0.0019,0.0294,0.0016,0,0.0062,0.0774,0.0777,2e-4,0.0024,0.0016,2.2946,0,0.0946,0.0036,0.0034,0.0118
0.0286,0.001,7e-4,0.47545139,0,0.0189,0.0031,5e-4,0.0068,0.0436,0.0386,0,8e-4,0.0059,0.8978,0,0.0312,0.0015,0.0025,0.0075
0.0252,9e-4,0.0307,1.50112326,3e-4,0.0313,-1,5e-4,0.0016,0.0687,-1,0.0039,-1,0.0055,1.1196,0,0.0408,0.0022,0.0059,0.0217
0.0375,0,0.0184,0.65222049,0,0.0413,0.0064,0,0,-1,0.0377,0.004,0.003,0.0011,0.5597,0,0.0564,0.0023,0.004,0.0316
0.0309,8e-4,-1,-1,6e-4,-1,0.0022,5e-4,-1,0.064,-1,0.0031,-1,0.0067,0.8515,0,0.0331,0.0022,0.005,0.0213
-1,0,-1,1.194325,8e-4,0.0498,0.0084,0,0.0072,0.1048,0.0391,1e-4,0.0062,0.0024,0.9898,0,0.0603,0.0054,0.0051,0.0311
0.0214,0,0.0121,0.7511684,2e-4,0.0219,-1,6e-4,0.0071,-1,0.0253,-1,0.0022,-1,0.6597,0,0.0446,0.003,-1,0.0112
0.0256,0,0.0113,-1,0,0.0162,-1,2e-4,6e-4,0.0252,0.0289,0,0.0024,0.0039,0.482,0,0.0346,9e-4,0.0016,0.0063
0.0258,0,0.0043,0.40538889,0.0018,-1,0.0026,1e-4,0.0099,0.038,-1,0,0.0062,0.0059,0.4499,0,0.0359,0.0013,0.0033,0.0091
0.0136,-1,0,0.44498611,-1,0.0208,8e-4,4e-4,0.0016,0.0294,0.0236,0,0.0022,0.0052,-1,0,0.0187,0.0015,-1,0.0062
-1,6e-4,6e-4,0.91464757,0.0018,0.023,0.0056,1e-4,0.0052,0.098,0.0422,0.0012,-1,0.0025,1.1972,0,0.0434,0.0032,-1,0.0164
0.0152,7e-4,0.0018,0.58780653,0,0.0121,7e-4,4e-4,0,-1,-1,0,2e-4,0.0011,0.5065,0,0.0122,0,7e-4,0.0029
0.0148,0,0.0063,0.27126806,-1,0.0095,-1,4e-4,0.0031,0.0301,0.0129,0,0.0023,-1,-1,-1,0.0279,0.0017,0.0014,0.0043
0.0303,0.001,0.0081,0.57872049,0,0.0188,0.0021,0.0013,0.0023,0.0686,0.0347,6e-4,0.007,0.0044,0.8319,0,0.0374,-1,0.0068,0.0111
0.0135,0,0.0032,0.49914583,0,-1,3e-4,2e-4,0.0025,0.0337,0.0339,0,0.0036,0.0031,0.8431,0,0.018,7e-4,0.003,0.0073
0.0202,0,0.0105,0.34682778,0,0.0175,0.0015,3e-4,-1,0.0367,0.0397,0,0.0024,0.0048,0.6733,0.0014,0.0337,-1,0.002,0.0104
0.0297,-1,0.0064,1.37075694,0.0014,0.0279,0.0074,2e-4,0.0042,0.0698,0.0605,0,0.0054,0.0047,1.0558,0,0.046,0.0035,0.0079,0.0108
0.0193,0.001,0.0169,0.34435764,0,0.0156,0.0404,0.001,0.0023,0.0201,0.0176,0,0.0019,0.0072,0.4218,0,0.0194,0.0025,0.0021,8e-4
